season,week,game_type,quarter,quarter_type,home_team,home_full_name,home_division,home_conference,away_team,away_full_name,away_division,away_conference,home_team_score,away_team_score
2019,10,Regular season,3,Regulation,NO,New Orleans Saints,South,NFC,ATL,Atlanta Falcons,South,NFC,9,13
2019,10,Regular season,4,Regulation,NO,New Orleans Saints,South,NFC,ATL,Atlanta Falcons,South,NFC,9,26
2019,10,Regular season,1,Regulation,CIN,Cincinnati Bengals,North,AFC,BAL,Baltimore Ravens,North,AFC,0,14
2019,10,Regular season,2,Regulation,CIN,Cincinnati Bengals,North,AFC,BAL,Baltimore Ravens,North,AFC,10,28
2019,10,Regular season,3,Regulation,CIN,Cincinnati Bengals,North,AFC,BAL,Baltimore Ravens,North,AFC,10,49
2019,10,Regular season,4,Regulation,CIN,Cincinnati Bengals,North,AFC,BAL,Baltimore Ravens,North,AFC,13,49
2019,10,Regular season,1,Regulation,CLE,Cleveland Browns,North,AFC,BUF,Buffalo Bills,East,AFC,6,0
2019,10,Regular season,2,Regulation,CLE,Cleveland Browns,North,AFC,BUF,Buffalo Bills,East,AFC,9,7
2019,10,Regular season,3,Regulation,CLE,Cleveland Browns,North,AFC,BUF,Buffalo Bills,East,AFC,12,9
2019,10,Regular season,4,Regulation,CLE,Cleveland Browns,North,AFC,BUF,Buffalo Bills,East,AFC,19,16
2019,10,Regular season,1,Regulation,GB,Green Bay Packers,North,NFC,CAR,Carolina Panthers,South,NFC,7,7
2019,10,Regular season,2,Regulation,GB,Green Bay Packers,North,NFC,CAR,Carolina Panthers,South,NFC,14,10
2019,10,Regular season,3,Regulation,GB,Green Bay Packers,North,NFC,CAR,Carolina Panthers,South,NFC,24,10
2019,10,Regular season,4,Regulation,GB,Green Bay Packers,North,NFC,CAR,Carolina Panthers,South,NFC,24,16
2019,10,Regular season,1,Regulation,CHI,Chicago Bears,North,NFC,DET,Detroit Lions,North,NFC,0,3
2019,10,Regular season,2,Regulation,CHI,Chicago Bears,North,NFC,DET,Detroit Lions,North,NFC,7,6
2019,10,Regular season,3,Regulation,CHI,Chicago Bears,North,NFC,DET,Detroit Lions,North,NFC,20,6
2019,10,Regular season,4,Regulation,CHI,Chicago Bears,North,NFC,DET,Detroit Lions,North,NFC,20,13
2019,10,Regular season,1,Regulation,TEN,Tennesse Titans,South,AFC,KC,Kansas City Chiefs,West,AFC,0,10
2019,10,Regular season,2,Regulation,TEN,Tennesse Titans,South,AFC,KC,Kansas City Chiefs,West,AFC,13,13
2019,10,Regular season,3,Regulation,TEN,Tennesse Titans,South,AFC,KC,Kansas City Chiefs,West,AFC,20,22
2019,10,Regular season,4,Regulation,TEN,Tennesse Titans,South,AFC,KC,Kansas City Chiefs,West,AFC,35,32
2019,10,Regular season,1,Regulation,PIT,Pittsburgh Steelers,North,AFC,LA,Los Angeles Rams,West,NFC,7,7
2019,10,Regular season,2,Regulation,PIT,Pittsburgh Steelers,North,AFC,LA,Los Angeles Rams,West,NFC,14,7
2019,10,Regular season,3,Regulation,PIT,Pittsburgh Steelers,North,AFC,LA,Los Angeles Rams,West,NFC,14,10
2019,10,Regular season,4,Regulation,PIT,Pittsburgh Steelers,North,AFC,LA,Los Angeles Rams,West,NFC,17,12
2019,10,Regular season,1,Regulation,LV,Las Vegas Raiders,West,AFC,LAC,Los Angeles Chargers,West,AFC,10,0
2019,10,Regular season,2,Regulation,LV,Las Vegas Raiders,West,AFC,LAC,Los Angeles Chargers,West,AFC,17,14
2019,10,Regular season,3,Regulation,LV,Las Vegas Raiders,West,AFC,LAC,Los Angeles Chargers,West,AFC,20,17
2019,10,Regular season,4,Regulation,LV,Las Vegas Raiders,West,AFC,LAC,Los Angeles Chargers,West,AFC,26,24
2019,10,Regular season,1,Regulation,IND,Indianapolis Colts,South,AFC,MIA,Miami Dolphins,East,AFC,0,3
2019,10,Regular season,2,Regulation,IND,Indianapolis Colts,South,AFC,MIA,Miami Dolphins,East,AFC,0,10
2019,10,Regular season,3,Regulation,IND,Indianapolis Colts,South,AFC,MIA,Miami Dolphins,East,AFC,6,10
2019,10,Regular season,4,Regulation,IND,Indianapolis Colts,South,AFC,MIA,Miami Dolphins,East,AFC,12,16
2019,10,Regular season,1,Regulation,DAL,Dallas Cowboys,East,NFC,MIN,Minnesota Vikings,North,NFC,0,14
2019,10,Regular season,2,Regulation,DAL,Dallas Cowboys,East,NFC,MIN,Minnesota Vikings,North,NFC,14,17
2019,10,Regular season,3,Regulation,DAL,Dallas Cowboys,East,NFC,MIN,Minnesota Vikings,North,NFC,21,28
2019,10,Regular season,4,Regulation,DAL,Dallas Cowboys,East,NFC,MIN,Minnesota Vikings,North,NFC,24,28
2019,10,Regular season,1,Regulation,NYJ,New York Jets,East,AFC,NYG,New York Giants,East,NFC,14,0
2019,10,Regular season,2,Regulation,NYJ,New York Jets,East,AFC,NYG,New York Giants,East,NFC,14,13
2019,10,Regular season,3,Regulation,NYJ,New York Jets,East,AFC,NYG,New York Giants,East,NFC,24,27
2019,10,Regular season,4,Regulation,NYJ,New York Jets,East,AFC,NYG,New York Giants,East,NFC,34,27
2019,10,Regular season,1,Regulation,SF,San Francisco 49ers,West,NFC,SEA,Seattle Seahawks,West,NFC,10,0
2019,10,Regular season,2,Regulation,SF,San Francisco 49ers,West,NFC,SEA,Seattle Seahawks,West,NFC,10,7
2019,10,Regular season,3,Regulation,SF,San Francisco 49ers,West,NFC,SEA,Seattle Seahawks,West,NFC,10,21
2019,10,Regular season,4,Regulation,SF,San Francisco 49ers,West,NFC,SEA,Seattle Seahawks,West,NFC,24,24
2019,10,Regular season,5,Overtime,SF,San Francisco 49ers,West,NFC,SEA,Seattle Seahawks,West,NFC,24,27
2019,11,Regular season,1,Regulation,SF,San Francisco 49ers,West,NFC,ARI,Arizona Cardinals,West,NFC,0,9
2019,11,Regular season,2,Regulation,SF,San Francisco 49ers,West,NFC,ARI,Arizona Cardinals,West,NFC,10,16
2019,11,Regular season,3,Regulation,SF,San Francisco 49ers,West,NFC,ARI,Arizona Cardinals,West,NFC,17,19
2019,11,Regular season,4,Regulation,SF,San Francisco 49ers,West,NFC,ARI,Arizona Cardinals,West,NFC,36,26
2019,11,Regular season,1,Regulation,CAR,Carolina Panthers,South,NFC,ATL,Atlanta Falcons,South,NFC,0,10
2019,11,Regular season,2,Regulation,CAR,Carolina Panthers,South,NFC,ATL,Atlanta Falcons,South,NFC,0,20
2019,11,Regular season,3,Regulation,CAR,Carolina Panthers,South,NFC,ATL,Atlanta Falcons,South,NFC,0,26
2019,11,Regular season,4,Regulation,CAR,Carolina Panthers,South,NFC,ATL,Atlanta Falcons,South,NFC,3,29
2019,11,Regular season,1,Regulation,MIA,Miami Dolphins,East,AFC,BUF,Buffalo Bills,East,AFC,0,6
2019,11,Regular season,2,Regulation,MIA,Miami Dolphins,East,AFC,BUF,Buffalo Bills,East,AFC,14,23
2019,11,Regular season,3,Regulation,MIA,Miami Dolphins,East,AFC,BUF,Buffalo Bills,East,AFC,14,30
2019,11,Regular season,4,Regulation,MIA,Miami Dolphins,East,AFC,BUF,Buffalo Bills,East,AFC,20,37
2019,11,Regular season,1,Regulation,LA,Los Angeles Rams,West,NFC,CHI,Chicago Bears,North,NFC,0,0
2019,11,Regular season,2,Regulation,LA,Los Angeles Rams,West,NFC,CHI,Chicago Bears,North,NFC,10,0
2019,11,Regular season,3,Regulation,LA,Los Angeles Rams,West,NFC,CHI,Chicago Bears,North,NFC,10,7
2019,11,Regular season,4,Regulation,LA,Los Angeles Rams,West,NFC,CHI,Chicago Bears,North,NFC,17,7
2019,11,Regular season,1,Regulation,LV,Las Vegas Raiders,West,AFC,CIN,Cincinnati Bengals,North,AFC,0,7
2019,11,Regular season,2,Regulation,LV,Las Vegas Raiders,West,AFC,CIN,Cincinnati Bengals,North,AFC,14,7
2019,11,Regular season,3,Regulation,LV,Las Vegas Raiders,West,AFC,CIN,Cincinnati Bengals,North,AFC,14,10
2019,11,Regular season,4,Regulation,LV,Las Vegas Raiders,West,AFC,CIN,Cincinnati Bengals,North,AFC,17,10
2019,11,Regular season,1,Regulation,DET,Detroit Lions,North,NFC,DAL,Dallas Cowboys,East,NFC,7,3
2019,11,Regular season,2,Regulation,DET,Detroit Lions,North,NFC,DAL,Dallas Cowboys,East,NFC,14,24
2019,11,Regular season,3,Regulation,DET,Detroit Lions,North,NFC,DAL,Dallas Cowboys,East,NFC,21,27
2019,11,Regular season,4,Regulation,DET,Detroit Lions,North,NFC,DAL,Dallas Cowboys,East,NFC,27,35
2019,11,Regular season,1,Regulation,MIN,Minnesota Vikings,North,NFC,DEN,Denver Broncos,West,AFC,0,10
2019,11,Regular season,2,Regulation,MIN,Minnesota Vikings,North,NFC,DEN,Denver Broncos,West,AFC,0,20
2019,11,Regular season,3,Regulation,MIN,Minnesota Vikings,North,NFC,DEN,Denver Broncos,West,AFC,7,23
2019,11,Regular season,4,Regulation,MIN,Minnesota Vikings,North,NFC,DEN,Denver Broncos,West,AFC,27,23
2019,11,Regular season,1,Regulation,BAL,Baltimore Ravens,North,AFC,HOU,Houston Texans,South,AFC,0,0
2019,11,Regular season,2,Regulation,BAL,Baltimore Ravens,North,AFC,HOU,Houston Texans,South,AFC,14,0
2019,11,Regular season,3,Regulation,BAL,Baltimore Ravens,North,AFC,HOU,Houston Texans,South,AFC,27,0
2019,11,Regular season,4,Regulation,BAL,Baltimore Ravens,North,AFC,HOU,Houston Texans,South,AFC,41,7
2019,11,Regular season,1,Regulation,IND,Indianapolis Colts,South,AFC,JAX,Jacksonville Jaguars,South,AFC,7,7
2019,11,Regular season,2,Regulation,IND,Indianapolis Colts,South,AFC,JAX,Jacksonville Jaguars,South,AFC,10,7
2019,11,Regular season,3,Regulation,IND,Indianapolis Colts,South,AFC,JAX,Jacksonville Jaguars,South,AFC,24,7
2019,11,Regular season,4,Regulation,IND,Indianapolis Colts,South,AFC,JAX,Jacksonville Jaguars,South,AFC,33,13
2019,11,Regular season,1,Regulation,LAC,Los Angeles Chargers,West,AFC,KC,Kansas City Chiefs,West,AFC,3,0
2019,11,Regular season,2,Regulation,LAC,Los Angeles Chargers,West,AFC,KC,Kansas City Chiefs,West,AFC,9,10
2019,11,Regular season,3,Regulation,LAC,Los Angeles Chargers,West,AFC,KC,Kansas City Chiefs,West,AFC,17,24
2019,11,Regular season,4,Regulation,LAC,Los Angeles Chargers,West,AFC,KC,Kansas City Chiefs,West,AFC,17,24
2019,11,Regular season,1,Regulation,PHI,Philadelphia Eagles,East,NFC,NE,New England Patriots,East,AFC,3,0
2019,11,Regular season,2,Regulation,PHI,Philadelphia Eagles,East,NFC,NE,New England Patriots,East,AFC,10,9
2019,11,Regular season,3,Regulation,PHI,Philadelphia Eagles,East,NFC,NE,New England Patriots,East,AFC,10,17
2019,11,Regular season,4,Regulation,PHI,Philadelphia Eagles,East,NFC,NE,New England Patriots,East,AFC,10,17
2019,11,Regular season,1,Regulation,TB,Tampa Bay Buccaneers,South,NFC,NO,New Orleans Saints,South,NFC,0,13
2019,11,Regular season,2,Regulation,TB,Tampa Bay Buccaneers,South,NFC,NO,New Orleans Saints,South,NFC,7,20
2019,11,Regular season,3,Regulation,TB,Tampa Bay Buccaneers,South,NFC,NO,New Orleans Saints,South,NFC,17,27
2019,11,Regular season,4,Regulation,TB,Tampa Bay Buccaneers,South,NFC,NO,New Orleans Saints,South,NFC,17,34
2019,11,Regular season,1,Regulation,WAS,Washington Commanders,East,NFC,NYJ,New York Jets,East,AFC,0,6
2019,11,Regular season,2,Regulation,WAS,Washington Commanders,East,NFC,NYJ,New York Jets,East,AFC,3,20
2019,11,Regular season,3,Regulation,WAS,Washington Commanders,East,NFC,NYJ,New York Jets,East,AFC,3,20
2019,11,Regular season,4,Regulation,WAS,Washington Commanders,East,NFC,NYJ,New York Jets,East,AFC,17,34
2019,11,Regular season,1,Regulation,CLE,Cleveland Browns,North,AFC,PIT,Pittsburgh Steelers,North,AFC,7,0
2019,11,Regular season,2,Regulation,CLE,Cleveland Browns,North,AFC,PIT,Pittsburgh Steelers,North,AFC,14,0
2019,11,Regular season,3,Regulation,CLE,Cleveland Browns,North,AFC,PIT,Pittsburgh Steelers,North,AFC,14,7
2019,11,Regular season,4,Regulation,CLE,Cleveland Browns,North,AFC,PIT,Pittsburgh Steelers,North,AFC,21,7
2019,12,Regular season,1,Regulation,LA,Los Angeles Rams,West,NFC,BAL,Baltimore Ravens,North,AFC,0,14
2019,12,Regular season,2,Regulation,LA,Los Angeles Rams,West,NFC,BAL,Baltimore Ravens,North,AFC,6,28
2019,12,Regular season,3,Regulation,LA,Los Angeles Rams,West,NFC,BAL,Baltimore Ravens,North,AFC,6,35
2019,12,Regular season,4,Regulation,LA,Los Angeles Rams,West,NFC,BAL,Baltimore Ravens,North,AFC,6,45
2019,12,Regular season,1,Regulation,NO,New Orleans Saints,South,NFC,CAR,Carolina Panthers,South,NFC,14,6
2019,12,Regular season,2,Regulation,NO,New Orleans Saints,South,NFC,CAR,Carolina Panthers,South,NFC,17,15
2019,12,Regular season,3,Regulation,NO,New Orleans Saints,South,NFC,CAR,Carolina Panthers,South,NFC,31,24
2019,12,Regular season,4,Regulation,NO,New Orleans Saints,South,NFC,CAR,Carolina Panthers,South,NFC,34,31
2019,12,Regular season,1,Regulation,NE,New England Patriots,East,AFC,DAL,Dallas Cowboys,East,NFC,7,0
2019,12,Regular season,2,Regulation,NE,New England Patriots,East,AFC,DAL,Dallas Cowboys,East,NFC,10,6
2019,12,Regular season,3,Regulation,NE,New England Patriots,East,AFC,DAL,Dallas Cowboys,East,NFC,10,6
2019,12,Regular season,4,Regulation,NE,New England Patriots,East,AFC,DAL,Dallas Cowboys,East,NFC,13,9
2019,12,Regular season,1,Regulation,BUF,Buffalo Bills,East,AFC,DEN,Denver Broncos,West,AFC,3,0
2019,12,Regular season,2,Regulation,BUF,Buffalo Bills,East,AFC,DEN,Denver Broncos,West,AFC,6,0
2019,12,Regular season,3,Regulation,BUF,Buffalo Bills,East,AFC,DEN,Denver Broncos,West,AFC,13,3
2019,12,Regular season,4,Regulation,BUF,Buffalo Bills,East,AFC,DEN,Denver Broncos,West,AFC,20,3
2019,12,Regular season,1,Regulation,WAS,Washington Commanders,East,NFC,DET,Detroit Lions,North,NFC,3,0
2019,12,Regular season,2,Regulation,WAS,Washington Commanders,East,NFC,DET,Detroit Lions,North,NFC,13,6
2019,12,Regular season,3,Regulation,WAS,Washington Commanders,East,NFC,DET,Detroit Lions,North,NFC,13,13
2019,12,Regular season,4,Regulation,WAS,Washington Commanders,East,NFC,DET,Detroit Lions,North,NFC,19,16
2019,12,Regular season,1,Regulation,SF,San Francisco 49ers,West,NFC,GB,Green Bay Packers,North,NFC,10,0
2019,12,Regular season,2,Regulation,SF,San Francisco 49ers,West,NFC,GB,Green Bay Packers,North,NFC,23,0
2019,12,Regular season,3,Regulation,SF,San Francisco 49ers,West,NFC,GB,Green Bay Packers,North,NFC,30,8
2019,12,Regular season,4,Regulation,SF,San Francisco 49ers,West,NFC,GB,Green Bay Packers,North,NFC,37,8
2019,12,Regular season,1,Regulation,HOU,Houston Texans,South,AFC,IND,Indianapolis Colts,South,AFC,0,0
2019,12,Regular season,2,Regulation,HOU,Houston Texans,South,AFC,IND,Indianapolis Colts,South,AFC,10,10
2019,12,Regular season,3,Regulation,HOU,Houston Texans,South,AFC,IND,Indianapolis Colts,South,AFC,13,17
2019,12,Regular season,4,Regulation,HOU,Houston Texans,South,AFC,IND,Indianapolis Colts,South,AFC,20,17
2019,12,Regular season,1,Regulation,TEN,Tennesse Titans,South,AFC,JAX,Jacksonville Jaguars,South,AFC,0,0
2019,12,Regular season,2,Regulation,TEN,Tennesse Titans,South,AFC,JAX,Jacksonville Jaguars,South,AFC,7,3
2019,12,Regular season,3,Regulation,TEN,Tennesse Titans,South,AFC,JAX,Jacksonville Jaguars,South,AFC,35,11
2019,12,Regular season,4,Regulation,TEN,Tennesse Titans,South,AFC,JAX,Jacksonville Jaguars,South,AFC,42,20
2019,12,Regular season,1,Regulation,CLE,Cleveland Browns,North,AFC,MIA,Miami Dolphins,East,AFC,14,0
2019,12,Regular season,2,Regulation,CLE,Cleveland Browns,North,AFC,MIA,Miami Dolphins,East,AFC,28,3
2019,12,Regular season,3,Regulation,CLE,Cleveland Browns,North,AFC,MIA,Miami Dolphins,East,AFC,28,17
2019,12,Regular season,4,Regulation,CLE,Cleveland Browns,North,AFC,MIA,Miami Dolphins,East,AFC,41,24
2019,12,Regular season,1,Regulation,CHI,Chicago Bears,North,NFC,NYG,New York Giants,East,NFC,0,0
2019,12,Regular season,2,Regulation,CHI,Chicago Bears,North,NFC,NYG,New York Giants,East,NFC,3,7
2019,12,Regular season,3,Regulation,CHI,Chicago Bears,North,NFC,NYG,New York Giants,East,NFC,19,7
2019,12,Regular season,4,Regulation,CHI,Chicago Bears,North,NFC,NYG,New York Giants,East,NFC,19,14
2019,12,Regular season,1,Regulation,NYJ,New York Jets,East,AFC,LV,Las Vegas Raiders,West,AFC,3,3
2019,12,Regular season,2,Regulation,NYJ,New York Jets,East,AFC,LV,Las Vegas Raiders,West,AFC,13,3
2019,12,Regular season,3,Regulation,NYJ,New York Jets,East,AFC,LV,Las Vegas Raiders,West,AFC,34,3
2019,12,Regular season,4,Regulation,NYJ,New York Jets,East,AFC,LV,Las Vegas Raiders,West,AFC,34,3
2019,12,Regular season,1,Regulation,CIN,Cincinnati Bengals,North,AFC,PIT,Pittsburgh Steelers,North,AFC,0,0
2019,12,Regular season,2,Regulation,CIN,Cincinnati Bengals,North,AFC,PIT,Pittsburgh Steelers,North,AFC,7,3
2019,12,Regular season,3,Regulation,CIN,Cincinnati Bengals,North,AFC,PIT,Pittsburgh Steelers,North,AFC,10,10
2019,12,Regular season,4,Regulation,CIN,Cincinnati Bengals,North,AFC,PIT,Pittsburgh Steelers,North,AFC,10,16
2019,12,Regular season,1,Regulation,PHI,Philadelphia Eagles,East,NFC,SEA,Seattle Seahawks,West,NFC,3,7
2019,12,Regular season,2,Regulation,PHI,Philadelphia Eagles,East,NFC,SEA,Seattle Seahawks,West,NFC,3,10
2019,12,Regular season,3,Regulation,PHI,Philadelphia Eagles,East,NFC,SEA,Seattle Seahawks,West,NFC,3,10
2019,12,Regular season,4,Regulation,PHI,Philadelphia Eagles,East,NFC,SEA,Seattle Seahawks,West,NFC,9,17
2019,12,Regular season,1,Regulation,ATL,Atlanta Falcons,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,10,7
2019,12,Regular season,2,Regulation,ATL,Atlanta Falcons,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,10,19
2019,12,Regular season,3,Regulation,ATL,Atlanta Falcons,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,13,25
2019,12,Regular season,4,Regulation,ATL,Atlanta Falcons,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,22,35
2019,13,Regular season,1,Regulation,DAL,Dallas Cowboys,East,NFC,BUF,Buffalo Bills,East,AFC,7,0
2019,13,Regular season,2,Regulation,DAL,Dallas Cowboys,East,NFC,BUF,Buffalo Bills,East,AFC,7,13
2019,13,Regular season,3,Regulation,DAL,Dallas Cowboys,East,NFC,BUF,Buffalo Bills,East,AFC,7,23
2019,13,Regular season,4,Regulation,DAL,Dallas Cowboys,East,NFC,BUF,Buffalo Bills,East,AFC,15,26
2019,13,Regular season,1,Regulation,DET,Detroit Lions,North,NFC,CHI,Chicago Bears,North,NFC,14,7
2019,13,Regular season,2,Regulation,DET,Detroit Lions,North,NFC,CHI,Chicago Bears,North,NFC,17,10
2019,13,Regular season,3,Regulation,DET,Detroit Lions,North,NFC,CHI,Chicago Bears,North,NFC,17,17
2019,13,Regular season,4,Regulation,DET,Detroit Lions,North,NFC,CHI,Chicago Bears,North,NFC,20,24
2019,13,Regular season,1,Regulation,PIT,Pittsburgh Steelers,North,AFC,CLE,Cleveland Browns,North,AFC,0,3
2019,13,Regular season,2,Regulation,PIT,Pittsburgh Steelers,North,AFC,CLE,Cleveland Browns,North,AFC,10,10
2019,13,Regular season,3,Regulation,PIT,Pittsburgh Steelers,North,AFC,CLE,Cleveland Browns,North,AFC,17,10
2019,13,Regular season,4,Regulation,PIT,Pittsburgh Steelers,North,AFC,CLE,Cleveland Browns,North,AFC,20,13
2019,13,Regular season,1,Regulation,NYG,New York Giants,East,NFC,GB,Green Bay Packers,North,NFC,7,14
2019,13,Regular season,2,Regulation,NYG,New York Giants,East,NFC,GB,Green Bay Packers,North,NFC,10,17
2019,13,Regular season,3,Regulation,NYG,New York Giants,East,NFC,GB,Green Bay Packers,North,NFC,13,17
2019,13,Regular season,4,Regulation,NYG,New York Giants,East,NFC,GB,Green Bay Packers,North,NFC,13,31
2019,13,Regular season,1,Regulation,ARI,Arizona Cardinals,West,NFC,LA,Los Angeles Rams,West,NFC,0,3
2019,13,Regular season,2,Regulation,ARI,Arizona Cardinals,West,NFC,LA,Los Angeles Rams,West,NFC,0,20
2019,13,Regular season,3,Regulation,ARI,Arizona Cardinals,West,NFC,LA,Los Angeles Rams,West,NFC,0,34
2019,13,Regular season,4,Regulation,ARI,Arizona Cardinals,West,NFC,LA,Los Angeles Rams,West,NFC,7,34
2019,13,Regular season,1,Regulation,DEN,Denver Broncos,West,AFC,LAC,Los Angeles Chargers,West,AFC,14,0
2019,13,Regular season,2,Regulation,DEN,Denver Broncos,West,AFC,LAC,Los Angeles Chargers,West,AFC,17,10
2019,13,Regular season,3,Regulation,DEN,Denver Broncos,West,AFC,LAC,Los Angeles Chargers,West,AFC,17,10
2019,13,Regular season,4,Regulation,DEN,Denver Broncos,West,AFC,LAC,Los Angeles Chargers,West,AFC,23,20
2019,13,Regular season,1,Regulation,SEA,Seattle Seahawks,West,NFC,MIN,Minnesota Vikings,North,NFC,7,7
2019,13,Regular season,2,Regulation,SEA,Seattle Seahawks,West,NFC,MIN,Minnesota Vikings,North,NFC,10,17
2019,13,Regular season,3,Regulation,SEA,Seattle Seahawks,West,NFC,MIN,Minnesota Vikings,North,NFC,27,17
2019,13,Regular season,4,Regulation,SEA,Seattle Seahawks,West,NFC,MIN,Minnesota Vikings,North,NFC,37,30
2019,13,Regular season,1,Regulation,HOU,Houston Texans,South,AFC,NE,New England Patriots,East,AFC,7,3
2019,13,Regular season,2,Regulation,HOU,Houston Texans,South,AFC,NE,New England Patriots,East,AFC,14,3
2019,13,Regular season,3,Regulation,HOU,Houston Texans,South,AFC,NE,New England Patriots,East,AFC,21,9
2019,13,Regular season,4,Regulation,HOU,Houston Texans,South,AFC,NE,New England Patriots,East,AFC,28,22
2019,13,Regular season,1,Regulation,ATL,Atlanta Falcons,South,NFC,NO,New Orleans Saints,South,NFC,0,7
2019,13,Regular season,2,Regulation,ATL,Atlanta Falcons,South,NFC,NO,New Orleans Saints,South,NFC,9,17
2019,13,Regular season,3,Regulation,ATL,Atlanta Falcons,South,NFC,NO,New Orleans Saints,South,NFC,9,20
2019,13,Regular season,4,Regulation,ATL,Atlanta Falcons,South,NFC,NO,New Orleans Saints,South,NFC,18,26
2019,13,Regular season,1,Regulation,CIN,Cincinnati Bengals,North,AFC,NYJ,New York Jets,East,AFC,7,3
2019,13,Regular season,2,Regulation,CIN,Cincinnati Bengals,North,AFC,NYJ,New York Jets,East,AFC,17,6
2019,13,Regular season,3,Regulation,CIN,Cincinnati Bengals,North,AFC,NYJ,New York Jets,East,AFC,22,6
2019,13,Regular season,4,Regulation,CIN,Cincinnati Bengals,North,AFC,NYJ,New York Jets,East,AFC,22,6
2019,13,Regular season,1,Regulation,KC,Kansas City Chiefs,West,AFC,LV,Las Vegas Raiders,West,AFC,7,0
2019,13,Regular season,2,Regulation,KC,Kansas City Chiefs,West,AFC,LV,Las Vegas Raiders,West,AFC,21,0
2019,13,Regular season,3,Regulation,KC,Kansas City Chiefs,West,AFC,LV,Las Vegas Raiders,West,AFC,31,0
2019,13,Regular season,4,Regulation,KC,Kansas City Chiefs,West,AFC,LV,Las Vegas Raiders,West,AFC,40,9
2019,13,Regular season,1,Regulation,MIA,Miami Dolphins,East,AFC,PHI,Philadelphia Eagles,East,NFC,7,10
2019,13,Regular season,2,Regulation,MIA,Miami Dolphins,East,AFC,PHI,Philadelphia Eagles,East,NFC,14,21
2019,13,Regular season,3,Regulation,MIA,Miami Dolphins,East,AFC,PHI,Philadelphia Eagles,East,NFC,26,28
2019,13,Regular season,4,Regulation,MIA,Miami Dolphins,East,AFC,PHI,Philadelphia Eagles,East,NFC,37,31
